date,humidity_percent,pressure_hpa,wind_speed_kmph,cloud_cover_percent,rainfall_mm,sunshine_hours,temperature_c
4/4/2015,64.9021758055597,1039.29084247723,16.3823493166702,66.7378639540825,38.639390293573,9.08557380913606,56.72
4/5/2015,81.6773743963648,1037.95384435043,25.2675914890625,92.4373380576649,3.02557806705735,1.93947757084664,52.19
4/6/2015,59.5036477091512,1006.79769455744,23.0778097057584,91.8435987667118,35.2691527500249,7.78316269623891,51.65
4/7/2015,61.8186263505595,1021.23831151861,16.8624702446767,71.9626574516141,18.9470005872491,1.7781065582419,55.39
4/8/2015,54.2032814686839,1030.45714215324,23.8885077674397,4.80731125340601,2.07980346935603,10.4334734626263,73.8
4/9/2015,22.0335301395276,996.884474223961,37.8899150682505,87.2264337320161,42.6734793645892,0.791397592079621,47.22
4/10/2015,28.6313141594643,991.769876012632,7.71574974725509,65.777860700454,24.3860931590582,11.8445600423193,65.17
4/11/2015,22.5143348549387,1048.04671952486,36.230883831421,31.0434253182734,29.9659484808064,4.80751999365253,60.03
4/12/2015,70.9128329011024,1023.22901192467,2.13822055932793,18.7250361705699,36.6015345762228,2.04755224441722,56.08
4/13/2015,45.1484784861061,1048.69910052835,12.3355685160664,11.6203862997317,32.7537216500594,11.2280998039346,68.52
4/14/2015,60.6856552931762,1003.64291909925,11.5258099444611,5.02368992577609,36.5428435407305,0.545111834758175,52.63
4/15/2015,92.6053179140874,1029.21221899818,25.0546043152362,75.4103247950756,38.1140842288928,5.6412676141078,46.03
4/16/2015,39.94337833191,995.582254557886,5.24899807109161,23.5842998943275,29.4575765282305,9.24272553509403,66.15
4/17/2015,52.8306338428503,998.284011989173,35.2939044735901,2.4252936043255,18.2818915453878,3.80100570518041,61.56
4/18/2015,80.4440910834439,1015.83314848887,33.1420563386016,39.7270651841989,12.1571074858171,6.34601603883361,58.23
4/19/2015,38.3038532393298,1002.37326878556,26.0826327874111,48.2607080592338,45.1451618326393,8.40495619576562,54.76
4/20/2015,26.1583927863034,991.73350946884,18.3365532716879,16.9230230900126,48.496242231911,11.4237170520158,66.4
4/21/2015,43.1801162331014,998.401649139252,37.3182416856831,4.40483361625497,17.8831377549104,1.23243167125235,61.36
4/22/2015,32.8977029803203,982.50238761261,33.2298621888222,18.9125483098068,5.61553645361501,1.88672044457903,65.8
4/23/2015,94.3758121874058,1029.30965350342,19.9726059232497,67.9102761836574,11.1268663558215,6.1064507423288,53.62
4/24/2015,84.6496303651533,1014.44816599601,28.0749341781724,8.22436772512064,33.5333672993594,5.02169953380056,55.74
4/25/2015,70.6723005208338,986.597014648316,22.6771980871873,55.5037030556993,8.64666849791653,4.92955392820399,54.28
4/26/2015,89.7168472150174,992.018579518994,23.5176895355305,14.6411987908166,39.0061136530494,3.56353803523383,49.19
4/27/2015,84.2937661519291,987.177417667885,13.2390427774988,19.5689173580419,46.1515119937356,6.72821758210747,50.5
4/28/2015,34.9256047108828,1022.88149657931,18.4833841849958,39.3077883266698,48.1825757539423,10.5994600339885,61.87
4/29/2015,91.4047198791982,986.594725452874,3.12485723158976,10.0825336053731,0.466275298744534,1.93109208645436,59.07
4/30/2015,63.147379353252,1032.79976331246,14.2939476665837,17.3203502782212,47.9077082477208,2.58343595394909,52.9
5/1/2015,84.595212413125,981.435764352427,27.833140614486,34.8952411451354,37.0097209564808,8.04988197359502,52.46
5/2/2015,91.6873039938794,997.456305159712,38.1286412202474,32.9669005498366,4.20251161319011,0.67437185144765,52.19
5/3/2015,45.4402779977491,1042.34666731243,38.5225645105208,74.9271485675731,20.7620234389363,8.08517039475607,57.02
5/4/2015,28.8041539622141,1030.29719226855,22.2289147649956,7.47823051264243,35.0022737289754,3.77347381036004,65.76
5/5/2015,38.2348130033553,985.107783304798,24.2648900723832,86.0450735666343,47.8342746330524,4.29424717680018,47.87
5/6/2015,54.1686230901005,1037.47882731396,7.4288474200387,81.6232170739454,8.20706968056962,4.8665924858748,62.52
5/7/2015,85.4411812737994,1014.51245850781,27.8123243237412,76.5991639691938,6.38666409634769,4.19505073790057,51.29
5/8/2015,88.8584466605074,1039.27481190181,2.82635170697544,30.9372362463132,23.6173526630939,10.0945154553543,61.74
5/9/2015,20.5561704424952,1022.05178421152,11.3874274319777,82.2881785540787,48.4049446869244,11.3528214888037,59.9
5/10/2015,60.8597842062052,1027.7283122423,26.7345338914176,18.280208028928,48.5689607629005,6.57613770379426,58.06
5/11/2015,53.3928802519023,1049.54510922769,12.4124052617395,12.4409205855028,11.3957370526454,6.98254198601927,72.02
5/12/2015,37.7686248376584,996.263488214681,1.99387496457817,4.49563334894873,15.9673573985728,0.845797296161221,64.44
5/13/2015,29.5892293866946,1023.67619023329,33.2748163740385,93.9310363005576,45.4015992822327,8.558303140332,52.04
5/14/2015,47.0092137122902,1012.22249730401,12.4132002853825,30.8010897705273,36.7420745426032,7.009186475569,60.49
5/15/2015,95.4327763130015,982.761636704588,2.52420899434713,91.7617880177906,48.6158214328809,0.604734285691204,38.8
5/16/2015,45.8562345616604,981.0129449052,2.9915265801146,27.2613561519329,44.6574181507777,2.38110800486043,54.85
5/17/2015,61.5032497394692,988.34600044725,10.0703519515501,90.7565959336349,10.7548025156871,2.42332104471075,53.25
5/18/2015,76.2415167116142,1025.43642183769,7.12063788886105,90.3929052846088,37.9863429706341,2.05161542332031,47.03
5/19/2015,49.0903681903435,1019.70141615393,30.972004711206,92.3676045010712,2.42826157800583,7.90375145547332,62.17
5/20/2015,97.7425666176768,1018.74006928146,12.8673618666813,49.6153439284193,40.8916389370737,11.1412753842692,55.13
5/21/2015,96.9957835953688,982.229973376978,32.1878314015933,86.5946286798892,30.0778381222304,9.15570390430031,47.78
5/22/2015,40.1425836660291,1012.8512097452,6.95383991292611,95.076589616732,47.805048131823,5.72848182256695,52.62
5/23/2015,59.7798804713908,1044.72359724897,19.7151671817633,32.4616941897179,48.0016227734539,4.84861557581378,52.5
5/24/2015,44.0702647853415,1007.83143085174,27.5214853421251,41.8874405682555,2.54075545121776,4.63749726371067,67.84
5/25/2015,42.7872395501974,1023.74457288519,26.0796341546341,71.9240187335744,8.02607427778839,7.2149634923499,64.37
5/26/2015,22.9509557883626,1034.58730729362,24.0451763972107,30.03598217233,24.2103523659345,4.31064790733443,64.52
5/27/2015,68.7651467183917,1034.87476953993,36.9928640772467,75.3809308912658,43.9746762473074,2.7134636542646,46.45
5/28/2015,60.2143218583089,1016.34960576766,9.14100590826977,7.38921452135339,40.7222571148028,7.23411487890699,60.63
5/29/2015,24.1183000999991,1040.05663617816,19.7487681784842,52.3498384288542,48.2185013175889,4.68846496113087,57.6
5/30/2015,42.2917171389289,1007.39646653546,35.3597020028963,12.2313484083745,30.904205855567,0.169497949726006,57.26
5/31/2015,92.6612708773323,1042.20852503493,3.11575062380628,29.3323476436676,12.828175978081,0.266773362801294,57.28
6/1/2015,39.1649512533577,996.815901647688,2.23553073012301,25.8625392486472,1.25533197525886,3.28963933385302,67.63
6/2/2015,31.5915897672978,999.61514848934,9.33209150233165,83.8932073562666,11.1463245360274,6.14906639408236,63.32
6/3/2015,59.156220822205,983.71844369393,25.3208487815207,19.3517255406197,33.7636598976812,4.25087409201586,55.34
6/4/2015,98.852036328848,1035.69072855795,10.3951850579922,80.8447920159118,46.3137411671506,0.288661828650623,40.64
6/5/2015,39.36442172092,1009.19386653628,7.60959535235195,79.3960345907922,16.0451833654132,2.67782116503888,57.55
6/6/2015,73.7708437924702,996.038162973798,18.3520926143316,49.8883055557229,43.7852165144647,1.15703170409539,43.31
6/7/2015,80.9295692262974,996.22531943316,24.5439227507764,23.3843255596129,19.7449124170578,11.3835840163369,61.65
6/8/2015,39.0110035193919,1043.09799588604,9.94230828066961,22.6896339956222,15.4135624684275,3.75400890754231,67.95
6/9/2015,78.2573078889487,1038.37416203227,12.0276474689496,46.4924647115847,25.4422121402909,0.17719645914595,51.36
6/10/2015,49.4226506175402,1018.747161975,24.5423721924605,0.880900739351631,22.1136746204807,7.92675902382796,69.2
6/11/2015,70.5844664474863,1023.1277560291,37.8295368795781,53.1350754611366,45.6899934258509,2.7893752860938,44.45
6/12/2015,70.6823768608715,1013.20278993852,26.9896690975235,95.2779525767055,23.4128473704063,6.80083506037205,52.11
6/13/2015,62.8619747259806,1007.41665800151,31.3161657433824,15.4706881862596,13.8667693611537,1.80894545531385,58.97
6/14/2015,27.2231816043526,1044.08338168528,14.6724037902187,57.3345621475603,42.1282788750951,11.8081588214695,64.06
6/15/2015,86.824199647139,988.792889246421,10.8901743753786,96.1778688644456,49.9374755829783,11.6431102387839,45.12
6/16/2015,45.6624051977388,1009.29127528013,18.1707097281049,86.05221394916,32.4085709590661,7.87180022028367,55.68
6/17/2015,34.9214808319883,1004.11933355915,32.2853131484669,85.038011638134,12.5230684468179,8.48643146186473,59.49
6/18/2015,23.2620113243811,1014.87055041758,18.2519856716222,82.1849930396189,11.9407538506589,5.11054669549981,61.08
6/19/2015,67.2714354550593,1012.03423121816,33.8690163515944,30.9023606056185,2.88533481076299,11.546152145018,67.75
6/20/2015,74.2051489473826,1016.32226721557,39.550879227805,89.0616831266812,3.86465192570424,5.08487544445441,52.94
6/21/2015,21.3270263142284,989.794328405889,2.88106662921345,94.1340351233171,45.7491547591381,2.87361596889672,52.5
6/22/2015,60.9674446639424,1015.91990510592,1.81640624334814,49.5792423299039,4.82435535247752,1.38454331524684,56.52
6/23/2015,38.119662015835,996.969316972104,5.98358811653447,35.4571047259458,24.2171924138389,2.49750360377262,60.23
6/24/2015,71.6138232327559,992.903194429173,15.3747870293738,41.4229015605856,34.9060889846589,6.86656204714466,54.38
6/25/2015,33.9493143203993,984.538395315033,5.24168836581729,33.4206441831265,42.5177391386801,2.94110061527158,56.76
6/26/2015,75.2750190481972,1033.38567911293,34.8265791047502,21.241844202454,8.56354751268636,7.85099314137053,63.12
6/27/2015,50.9388277040429,1009.92093445995,0.925850041082552,61.8448470252889,21.8889339562678,4.58621423862056,60.43
6/28/2015,94.9383990989387,1023.86505783182,12.6317086534329,56.2596886245322,12.5740097506888,10.6424748650069,59.75
6/29/2015,31.0016755316794,1030.93153403133,7.38778517976821,46.2585071039275,12.79115449833,6.70173680958692,68.33
6/30/2015,47.2853080840206,1027.55216657194,37.2615732063012,9.58453866848317,15.1919653743337,7.47124863721531,68.4
7/1/2015,29.0778816992471,1012.93505033627,26.7792401956011,79.6892964705999,29.3558107209233,6.67871763591212,57.66
7/2/2015,93.975489462285,1007.15289702662,36.4812102580549,17.4933562750789,0.82887358427941,10.6268252902922,62.9
7/3/2015,90.1871482704784,1006.31719367484,38.8931484124157,11.4562043396048,20.4383143157763,0.761034815150296,51.4
7/4/2015,40.6353302172124,1024.8034157851,19.8839297470947,62.3071395482947,9.34150676163962,0.808184485088941,58.64
7/5/2015,72.7987236827343,1014.63560484593,9.37276432192105,39.8644361237723,48.3559254256317,8.42088293909698,51.96
7/6/2015,85.3777760160972,1039.43925735919,7.74915144786357,5.98084753523294,29.1364579625155,9.21556682457814,62.22
7/7/2015,64.416064927957,1041.22913890286,8.91675446743362,35.5568354961058,43.4047734415161,5.20307301938361,55.56
7/8/2015,62.3720462684805,991.939226460456,28.3437323048801,77.1780352284962,9.7844993384806,4.22766249665116,57.6
7/9/2015,39.3481832720361,989.5363556082,1.61782912492002,61.5249205217097,40.5007849661893,3.33534079446495,54.57
7/10/2015,27.4482214244719,1024.12806482252,2.05444292130859,36.2786022986996,20.7391230652616,2.81273863000257,64.87
7/11/2015,91.7772606362661,1001.08580236435,24.325717695326,19.1804791634588,8.88473444247012,10.9435030761432,66.71
7/12/2015,92.0334445730664,981.299950313556,25.6822858694962,63.1795620804773,38.0622601194116,3.54167455633406,44.85
7/13/2015,70.6481165818614,1042.2049868554,26.6105169728984,88.7555300946355,38.100554880764,7.77694554973436,51.35
7/14/2015,47.122383283896,995.883053707066,14.8752201835436,64.6272718015913,49.794395343203,9.44513736460346,53.97
7/15/2015,47.9367659690128,1045.049645618,32.2377955485661,81.2903854650224,39.0468630899082,0.26359894137097,45.21
7/16/2015,78.0764543096191,1030.22041156147,21.3449835090647,52.1527838554371,7.26336239635639,0.406489798598239,55.05
7/17/2015,91.7688207962061,1033.3857442938,4.21862520037677,71.7971106741028,16.1272370892864,3.99764885564843,55.83
7/18/2015,90.9669139412093,994.102304705521,31.8839722826938,89.6226773778352,22.5863458645573,8.35218893176443,51.32
7/19/2015,82.3900436686099,996.393609793176,38.1227114508183,77.3178978258655,6.33264028548975,3.12958362314819,51.63
7/20/2015,71.362531692343,1016.48874276768,2.40145252009434,90.9853953398145,39.4019487223907,0.0177994851870031,42.93
7/21/2015,26.7311971996039,992.04698968549,15.6540535480231,43.1139602116059,26.3349268956293,3.457774799327,58.14
7/22/2015,32.9302971275691,1001.38021848781,19.5006417933899,90.4220255127056,47.2224784547876,1.08156979972215,45.25
7/23/2015,91.8843350821663,1002.50237345634,5.85883040313267,62.1567234481707,29.465407226291,2.63295966950787,48.6
7/24/2015,68.5143247727672,991.174095327693,34.708357911315,87.0048766081693,26.1449541869126,3.99828000839157,46.81
7/25/2015,20.7357641293303,994.362798337661,11.3659857956017,3.93765304378354,3.57125764664321,1.53668826082502,72.05
7/26/2015,28.1177234292825,1035.19862894057,31.3203415975264,65.7852381913536,7.46729524722888,8.47637672937192,64.69
7/27/2015,73.0801415286444,991.703709818308,26.8397792811326,84.7975078877898,42.4763038382075,3.07104278407425,42.8
7/28/2015,20.4049267076974,981.992017429074,23.9218328986809,17.4202033643199,49.5337988912904,7.93313759165954,60.34
7/29/2015,32.8646441133998,1024.05484598402,7.68571394786217,66.1786933464923,20.7589567949134,7.18839423385403,65.09
7/30/2015,63.8987031493268,1048.31881835747,8.82814082203622,82.4954714216631,40.5043041862464,10.7765458523248,56.95
7/31/2015,75.3516158154154,1003.18496702361,1.89393618986277,28.7949369632637,31.3792883165325,1.05519806813603,52.04
8/1/2015,72.156900760208,988.305899223737,9.62849719129065,40.5246327906392,47.9529636835856,2.57529733636397,49.49
8/2/2015,37.9415447568447,1019.92711277572,13.8177443784205,56.9517718499219,11.9068617722046,10.3821411485277,65.82
8/3/2015,76.9743377078028,1043.44479477669,33.325812154497,51.9167688884562,27.2417871503971,9.86557747662831,55.02
8/4/2015,38.979926999744,1034.88432458799,14.6557066685922,3.91893930371356,20.4397909171297,2.3052666861846,64.25
8/5/2015,46.0319758527414,1023.57611078889,30.1848713106242,9.86720980854134,27.0857987971507,1.29283214335348,56.25
8/6/2015,79.7193124094419,1002.05395476253,17.5776912518195,10.0466579304361,13.4429041709427,10.2748975754423,65.88
8/7/2015,71.9706319237771,1017.93161212933,31.3947324797555,26.2267905499175,24.8873081357872,2.13765668189645,54.22
8/8/2015,87.9378728395342,986.387138891297,39.0508640174815,24.5864112802449,31.2402073362382,10.4533164728495,55.4
8/9/2015,72.6090313840274,1027.52617969964,9.5936623223032,74.2222383786799,4.0607941999746,11.5333763925328,65.52
8/10/2015,65.4646882668377,1030.75672132283,34.493664478555,57.2744386016144,37.1493627403811,2.64967966290804,48.1
8/11/2015,27.4939814262473,1047.55221360369,24.8729634522309,76.3976084645241,35.3261481580208,10.0846511990514,59.42
8/12/2015,49.4172642447546,998.227815112155,32.6917704635461,6.98960574108701,44.0228800725742,5.08597307978715,55.78
8/13/2015,41.216189414538,981.291949333011,26.0634360907122,48.52142374716,21.2928275904962,9.46534109704195,61.01
8/14/2015,39.5191714703266,1018.1925925099,16.957980290966,32.3775579265269,3.08345663073588,4.88874649174611,66.93
8/15/2015,97.8408443801956,1029.47533530777,9.12299757767161,84.9939310755746,23.0730564510843,0.844747184804603,46.28
8/16/2015,51.4478179733408,1035.3285233118,2.8014090132466,70.7789156909903,6.88045860309807,8.55234327136397,63.26
8/17/2015,91.363724414169,993.561725311736,21.4207345784286,86.9258470826796,32.3723406760908,1.80826367884294,41.49
8/18/2015,70.491090079781,998.322700832591,39.6130437810746,4.642712240606,2.35657620656529,11.1243010718003,70.7
8/19/2015,83.5849042833318,1015.88136476871,29.5216722005682,72.08234895666,18.6998203113847,5.01295539624841,52.94
8/20/2015,60.2109674484153,1003.1420566979,13.0938216559606,54.0008352159578,4.14214492437476,0.984001774914954,57.13
8/21/2015,66.1523107701087,1040.23580406112,33.0881920034694,82.5000029015565,0.168321703580165,2.74176017728793,59.22
8/22/2015,59.4014155055091,1013.16321076171,30.7593600070562,50.7160590925821,48.0278611950795,10.3502114096123,53.19
8/23/2015,35.6194390238435,1035.97050508714,11.2654317341382,54.0209077901909,49.806367401314,3.85302563548983,54.16
8/24/2015,77.7961692209204,1020.64338323376,0.572299591769387,5.17673809420651,27.7751475765906,10.2759359397562,64.03
8/25/2015,42.4617889952684,1034.11630991319,4.72650554135798,66.8522865035966,11.9477924972741,2.06744086070578,61.02
8/26/2015,21.9452773145163,1003.28710905712,35.0922476124823,27.313987560505,45.5549518404328,5.61861748292753,62.92
